customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,rfm_score_str,rfm_total,segment,segment_description
C105969,627.0,1,37398.77,1,1,2,112,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105970,16.0,2,37062.49,4,1,2,412,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105971,521.0,6,216067.73,1,2,3,123,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105972,160.0,4,57221.130000000005,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105973,505.0,3,32817.68,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105974,49.0,3,48124.31,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105975,93.0,37,741422.59,2,5,5,255,12,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105976,1040.0,4,37966.91,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105977,18.0,30,527751.7,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105978,13.0,119,2013345.77,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105979,309.0,11,160928.65,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105980,62.0,11,176397.23,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105981,3.0,2,13449.46,5,1,1,511,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105982,17.0,9,347299.97000000003,4,3,4,434,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105983,143.0,5,108183.69,2,2,3,223,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105984,11.0,1,8226.41,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105985,392.0,11,242663.89,1,3,4,134,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105986,13.0,21,238447.08,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105987,34.0,31,639495.53,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105988,235.0,10,289080.85,1,3,4,134,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105989,40.0,4,207012.27,3,2,3,323,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105990,22.0,2,9917.38,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105991,38.0,14,191699.38,3,4,3,343,10,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105992,109.0,12,94288.55,2,3,2,232,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105993,92.0,12,264877.45,2,3,4,234,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105994,215.0,8,199987.38,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105995,8.0,18,310566.12,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105996,19.0,6,115815.42,4,2,3,423,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105997,46.0,11,190641.13,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105998,857.0,3,17483.5,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105999,15.0,28,344429.8,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106000,20.0,15,319672.7,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106001,241.0,7,69001.54,1,3,2,132,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106002,112.0,5,53300.73999999999,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C106003,42.0,3,69658.3,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106004,106.0,9,90016.17,2,3,2,232,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106005,394.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C106006,204.0,21,530596.02,2,4,5,245,11,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C106007,2.0,89,1322420.82,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106008,27.0,44,681598.29,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C106009,31.0,24,314462.79,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C106010,9.0,152,2618625.15,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106011,34.0,1,5899.9,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106012,36.0,17,227019.68,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C106013,3.0,76,1114311.76,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106014,16.0,1,7449.48,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C106015,6.0,4,109091.3,5,2,3,523,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C106016,223.0,9,212653.29,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C106017,83.0,9,237962.7,2,3,4,234,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C106018,10.0,34,663393.44,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106019,7.0,38,472046.67,5,5,4,554,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106020,22.0,6,122059.97,4,2,3,423,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C106021,83.0,12,371475.71,2,3,4,234,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C106022,7.0,14,90346.01,5,4,2,542,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C106023,320.0,9,126834.18,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C106024,60.0,13,419503.61,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C106025,17.0,4,35333.89,4,2,2,422,8,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C106026,132.0,19,328717.57,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C106027,28.0,20,405226.42,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C106028,360.0,11,157962.5,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C106030,661.0,5,91153.35,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C106031,311.0,9,241196.2,1,3,4,134,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C106032,3.0,116,1980837.05,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106033,12.0,3,15235.0,4,2,1,421,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C106034,91.0,8,152966.0,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C106035,20.0,2,25243.82,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C106036,62.0,3,38666.0,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106037,40.0,11,156937.35,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C106038,108.0,1,55135.25,2,1,2,212,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C106039,28.0,73,1111422.5,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C106040,38.0,41,969824.26,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C106041,339.0,1,6878.64,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C106043,7.0,24,518640.26,5,4,5,545,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106044,19.0,0,0.0,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C106045,12.0,0,0.0,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C106046,4.0,25,480837.54,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106047,1.0,35,996596.94,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106048,95.0,47,1178756.81,2,5,5,255,12,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C106049,0.0,122,2541561.88,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106050,15.0,2,113525.99,4,1,3,413,8,Promising,Recent shoppers with low frequency/spend so far. Encourage second purchase.
C106051,601.0,9,118687.34,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C106052,331.0,3,126565.41,1,2,3,123,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106053,48.0,4,55599.38,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106054,2.0,65,1183175.06,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106056,2.0,20,356153.96,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106057,3.0,135,1933150.64,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106058,243.0,3,27183.99,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C106059,274.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C106060,11.0,5,154769.76,4,2,3,423,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C106061,3.0,1,5986.81,5,1,1,511,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C106062,42.0,3,18646.13,3,2,1,321,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106063,869.0,11,224220.2,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C106064,44.0,10,83155.47,3,3,2,332,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106065,97.0,27,593728.93,2,4,5,245,11,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C106066,413.0,6,130637.92,1,2,3,123,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106067,337.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C106068,4.0,41,788427.07,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C106069,44.0,3,111536.31,3,2,3,323,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106070,62.0,3,46791.44,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106071,48.0,23,372809.32,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C106072,251.0,2,200799.57,1,1,3,113,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C106073,16.0,10,232078.08,4,3,4,434,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C106074,1.0,23,297951.04000000004,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
